apartmentid,name,address,city,state,zip,website
37507,Village Lake Townhomes,93 Village Lake Dr,Smyrna,TN,37167,www.villagelakesmyrna.com
222578,The Pointe at Victoria,2402 N Ben Wilson St,Victoria,TX,77901,https://www.thepointeatvic.com/
5113,Pepperwood Knoll,7200 Pepperwood Knoll Ln,Sacramento,CA,95842,https://www.pepperwoodknoll.com/
231155,Oak Bend Commons,6680 Oak Bend Commons Way,Canal Winchester,OH,43110,www.oakbendcommons.com
230545,La Sevilla,5929 Bissonnet St,Houston,TX,77081,https://www.lasevillaapartments.com/
35066,Legends at Willow Creek,180 S Lexington Dr,Folsom,CA,95630,http://www.legendsatwillowcreek.com/
264476,Encore Narcoossee,7551 Narcoossee Rd,Orlando,FL,32822,https://www.encorenarcoossee.com/
281703,Daynor,1001 N L St,Tacoma,WA,98403,https://www.thedaynorapts.com/
36797,Elan at Bluffview,3850 W Northwest Hwy,Dallas,TX,75220,https://www.elanatbluffview.com/
120503,The Bridges Lofts,1501 State St,Bettendorf,IA,52722,https://bettendorflofts.com/
280469,The Oaks on Chisholm Trail,3000 Chisholm Trail Rd,Round Rock,TX,78681,https://www.theoaksonchisholmtrail.com/
246491,Cedars,22302 Center St,Castro Valley,CA,94546,https://www.rentthecedarsapts.com/
75344,Landmark at 1700,1700 W Main St,Richmond,VA,23220,https://www.landmarkat1700.com/#/
24562,Frank Estates,7510 SW Aloma Way,Portland,OR,97223,http://www.thefrankestate.com/
263289,Landmark At Marshall Broad,5 E Marshall St,Richmond,VA,23219,https://www.landmarkatmarshallbroad.com/
264139,Continuum 115,102 Pullman Ln,Mooresville,NC,28115,https://www.continuum115.com/
256166,Canyon Oaks Luxury Apartments,4627 Thomas Lake Harris Dr,Santa Rosa,CA,95403,https://livecanyonoaks.com/?modalwidget=sg&utm_content=google_appt
303929,Merrill Building,66 Troy St,Fall River,MA,2720,https://downtownloftsfallriver.com/merrill-building/
73066,The Enclave at Homecoming Terra Vista,11755 Malaga Dr,Rancho Cucamonga,CA,91730,https://www.lewisapartments.com/the-enclave-at-homecoming-terra-vista-rancho-cucamonga-ca/
255666,Reverie Belmont,520 McLean Ave,Belmont,NC,28012,https://reveriebelmont.com/
70779,The Kessler,4851 Meadowbrook Pkwy,Prairie Village,KS,66207,http://www.thekessler.com/
252880,Broadacre,9598 S. Clubhouse Way,Oak Creek,WI,53154,https://broadacreliving.com/
38381,Meridian Parkside,1400 Summit Ln,Newport News,VA,23601,www.meridianparkside.com
49180,Washington Townhomes,2307 Washington Ave,Lorain,OH,44052,https://washingtontownhomeslorain.com/
24482,Soma Residences,1045 Mission St,San Francisco,CA,94103,http://www.somaresidences.com/
222197,The Mariner I,4000 S Lake Dr,Saint Francis,WI,53235,https://www.themarinerapts.com/
37483,Kitterman Woods,6600 Woods Island Cir,Port St Lucie,FL,34952,http://www.kittermanwoods.com/
47984,River Pointe,7325 River Pointe Dr,North Little Rock,AR,72113,https://www.riverpointeliving.com/
62380,Fuse,165 Cambridgepark Dr,Cambridge,MA,2140,http://www.fusecambridge.com/
53861,Millicent Crossing,8700 Millicent Way,Shreveport,LA,71115,https://millicent.ulcoleman.com/
47180,Manchester Lake Townhouses,2208 Mandalay Dr,Richmond,VA,23224,http://www.manchesterlake.com/
48584,Fox Hill Village,59 Stapleford Way,Hampton,VA,23669,https://www.foxhillvillageapts.com/fox-hill-village-hampton-va
16437,Broadcast Center Apartments,7660 Beverly Blvd,Los Angeles,CA,90036,http://www.broadcastcenterapts.com/apartments/floorplan.do?lid=en_US&pid=1917
268954,The Villages at Sunnybrook,2421 Brightcreek Fls Trl,Raleigh,NC,27610,https://www.thevillagesatsunnybrook.com/?utm_source=GoogleLocalListing&utm_medium=ogranic&utm_campaign=GMB
53990,777 South Broad,777 S Broad St,Philadelphia,PA,19147,www.777southbroad.com
49,Foxchase,766 N Howard St,Alexandria,VA,22304,https://www.foxchaseofalexandriaapts.com/
63577,1045 on the Park,1045 Piedmont Ave NE,Atlanta,GA,30309,http://www.1045onthepark.com/
7750,Riverloft,2300 Walnut St,Philadelphia,PA,19103,https://www.riverloftapartments.com/
4579,Laurel Crossing,203 Laurie Meadows Dr,San Mateo,CA,94403,https://www.laurelcrossingapthomes.com/en/apartments/floor-plans.html
234732,Chase at Overlook Ridge,11 Overlook Ridge Dr,Revere,MA,2151,https://thechaseatoverlookridge.com/
12981,Bank and Boston Lofts,817 17th St,Denver,CO,80202,http://www.bankloftsapartments.com/
260697,LINQ at South Mountain,1700 E Baseline Rd,Phoenix,AZ,85042,https://www.linqatsouthmountain.com/
68550,Reserve at Quail North,2600 Watermark Blvd,Oklahoma City,OK,73134,www.thereserveatquailnorth.com
8125,The Retreat at Crosstown,10301 Marsh Harbor Way,Riverview,FL,33578,https://www.liveretreatct.com/
33987,Villages at Lost Creek,15302 Judson Rd,San Antonio,TX,78247,www.villagesatlostcreekapts.com
267962,The Mill Old Town,535 S Mill St,Lewisville,TX,75057,https://www.milloldtown.com/
15994,Trio,2317 S Pleasant Valley Rd,Austin,TX,78741,http://www.trioapartmentsaustin.com
219834,Hill East Park Kennedy,1901 C St SE,Washington,DC,20003,https://www.parkkennedy.com/
68018,Elle,801 S Financial Pl,Chicago,IL,60605,https://www.theellechicago.com/
58940,Judson Pointe,5126 N Loop 1604 E,San Antonio,TX,78247,https://www.judsonpointe.com/
15710,The Cobb Apartment Townhomes,7440 Riverside Pkwy,Austell,GA,30168,https://www.lifeatthecobb.com/
75392,Hickory Point Townhomes,399-A Hickory Point Blvd,Newport News,VA,23608,https://www.livehickorypoint.com/
34843,The Atlantic River West,1104 Westchase St,Atlanta,GA,30336,https://www.atlanticriverwestliving.com/
221686,The Plaza,3015 16th St SW,Minot,ND,58701,https://www.plazaminot.com/
5774,River Oak,2400 Mellwood Ave,Louisville,KY,40206,http://www.riveroakapartments-prg.com/
260640,Preston Centre,155 E Broad St,Columbus,OH,43215,https://www.prestoncentrecolumbus.com/
253596,Cyan Southcreek,13220 Foster St,Overland Park,KS,66213,https://www.cyansouthcreek.com?utm_source=realpage&utm_medium=referral&utm_campaign=cta
6597,Pearl At Spring Creek,5600 Gibson Blvd SE,Albuquerque,NM,87108,https://www.thepearlnm.com/
13582,Del Rio,4601 Montaño Rd NW,Albuquerque,NM,87120,https://www.mydelrioapartments.com/
64781,Pleasant Meadows Townhomes,12 Fernwood Dr,Lancaster,NY,14086,https://www.townhomesatpleasantmeadows.com/
8998,The View at Lake Highlands,9855 Shadow Way,Dallas,TX,75243,https://www.theviewatlakehighlands.com/
281395,Belle Meade,204 S 64th St,West Des Moines,IA,50266,https://www.liveatbelle.com/
1985,Town Walk at Hamden Hills,100 Town Walk Dr,Hamden,CT,6518,https://www.townwalkhamden.com/
14999,Heritage at Waters landings,20700 Crystal Hill Cir,Germantown,MD,20874,https://www.heritageatwaterslanding.com/
65381,Sparc,1201 121st Ave NE,Bellevue,WA,98005,https://www.sparcapartments.com/
68955,Tides at Eastchase,8900 Randol Mill Rd,Fort Worth,TX,76120,https://www.tidesateastchase.com/
40195,Parkview Terraces,10101 S 1st St,Austin,TX,78748,https://www.parkviewterracesapts.com/
97765,Icon One Daytona Rise Collection,1820 Legends Ln,Daytona Beach,FL,32114,https://www.icononedaytona.com/
261361,Ironridge at Hill Country Village,15083 San Pedro Ave,San Antonio,TX,78232,https://www.ironridgeapartments.com/
49167,Carlyle Place,43144 Carlyle Pl,Clinton Township,MI,48038,https://www.carlyleplace.com/
35434,Monterra Las Colinas,301 W Las Colinas Blvd.,Irving,TX,75039,https://www.monterralascolinas.com/
24719,The Aubry,9180 Coors Blvd NW,Albuquerque,NM,87120,https://www.theaubryapts.com/
2561,Camila,1880 Destiny Blvd,Kissimmee,FL,34741,https://www.livecamila.com/
61169,Plaza 25,1114 Clement Ave,Charlotte,NC,28205,https://www.plaza25apartments.com/
217605,Bennett Pointe,930 S Blvd,Edmond,OK,73034,https://www.livebennettpointe.com/
2384,Horizon East,1055 S Zeno Way,Aurora,CO,80017,https://www.horizoneastapartments.com/
6987,Cape Harbor,7113 Cape Harbor Dr,Wilmington,NC,28411,https://www.capeharboraptswilmington.com/
305169,Redwood Amherst I,1120 Red Thimbleberry Dr,Elyria,OH,44035,https://www.byredwood.com/apartments/oh/elyria/redwood-amherst/
37394,Mandalay Villas,1395 Towne Centre Village Dr,McDonough,GA,30253,http://www.mandalayvillasapartments.com/
37390,Skyview West,6415 Old Denton Rd,Fort Worth,TX,76131,https://www.skyviewwest.com/
33996,Hampshire Green,15 Iron Horse Dr,Bedford,NH,3110,https://www.hampshiregreenapartments.com/
258365,The Commons at Rivertown,4702 Rivertown Commons Dr SW,Grandville,MI,49418,https://www.thecommonsatrivertown.com/
253158,The Lofts at Ten Mile,2940 W Cobalt Dr,Meridian,ID,83642,https://www.tenmilelofts.com/
21180,Chapel View,2701 Homestead Rd,Chapel Hill,NC,27516,https://www.chapelviewapartments.com/
263366,The Crockett,4042 Shurgard Way,Hermitage,TN,37076,https://www.thecrockettapts.com/
219959,The Hadley Riverside,6032 Travertine Ln,Fort Worth,TX,76137,https://www.cortlandriverside.com/Home.aspx
20764,Morgan Place,1680 Chantilly Dr NE,Atlanta,GA,30324,https://www.morganplaceapts.com/
51507,Sophia Square,110 W Main St,Carmel,IN,46032,http://www.sophiasquareapts.com/
60578,1105 Town Brookhaven,1105 Town Blvd,Atlanta,GA,30319,http://www.1105townbrookhaven-apts.com/
32563,Wind Dance,1220 Indian Run Dr,Carrollton,TX,75010,www.winddanceliving.com
3787,Enclave at Breckenridge,7204 Churchill Park Dr,Louisville,KY,40220,https://www.enclaveatbreckenridge.com/
245783,Panorama,918 W School St,Chicago,IL,60657,https://www.panoramachicagoapts.com/
11968,SaddleBrook,5353 Keller Springs Rd,Dallas,TX,75248,www.saddlebrookapts.com
290391,The Enclave at Deer Moss Creek,1200 Deer Moss Loop,Niceville,FL,32578,https://www.theenclaveatdeermosscreek.com/
8376,Alvista 23,3181 NE 23rd St,Gresham,OR,97030,www.alvista23.com
243995,Greystone at Maple Ridge,7778 Schomburg Rd,Columbus,GA,31909,https://www.greystonemapleridge.com/
16765,Spinnaker Landing Apartments,1931 W 16th Ct,Riviera Beach,FL,33404,https://www.spinnakerlandingapts.com/
15517,The Artisan Residences at Bella Terra,15555 Huntington Village Ln,Huntington Beach,CA,92647,https://www.theartisanatbellaterra.com/
252790,Palomino,1160 Damonte Ranch Pkwy,Reno,NV,89521,https://www.palominoreno.com/
71992,The View Apartments,1000 Geneva Rd,St Charles,IL,60174,https://www.liveattheviewstcharles.com
39174,Carlton Park,100 Carlton Park Dr,Flowood,MS,39232,https://www.carltonparkflowood.com/?utm_source=GBP&utm_id=organic
273943,Azalea,2633 Azalea Garden Pl,Tampa,FL,33619,https://www.azaleatampa.com/
303349,Haven South,5 Midway Cir,Brunswick,ME,4011,https://www.thehavensouth.com/
46176,Columbia Village,2500 E Red Cedar Ln,Boise,ID,83716,https://www.thevillageboise.com
15328,Westchase Forest,11355 Richmond Ave.,Houston,TX,77082,https://www.westchaseforest.com/
228755,Cascade Woods,18607 SW Mapleoak Ln,Aloha,OR,97003,http://www.cascadewoodsprinceton.com/
36542,Parkside Commons,100 Stockton St,Chelsea,MA,2150,https://www.parksidecommonsapts.com/
6968,Pebblebrook,7700 W 95th St,Overland Park,KS,66212,www.pebblebrookapts.com
64598,Link Apartments West End,25 River St,Greenville,SC,29601,https://www.linkwestend.com/
94940,The Liberty Lofts,400 S Culberson,Gainesville,TX,76240,https://www.thelibertyapts.com/
61185,Galvan At Twinbrook,1801 Chapman Ave,Rockville,MD,20852,https://www.liveatgalvan.com/
65370,Azura,12755 SW 136th St,Miami,FL,33186,www.azurakendall.com/
57738,Link Apartments Manchester,901 McDonough St,Richmond,VA,23224,www.linkmanchester.com
229185,Greystone Summit Gulf Breeze,1900 Reserve Blvd,Gulf Breeze,FL,32563,https://www.greystonesummitgulfbreeze.com/
28538,The Mark,24650 Amador St,Hayward,CA,94544,https://www.experiencethemark.com/
10590,Tides on Park Lane,8780 Park Ln,Dallas,TX,75231,https://www.tidesonparklane.com/
63353,Residents at Prairiefire,5750 W 137th St,Overland Park,KS,66223,http://www.residencesatprairiefire.com/gallery.aspx
34559,Desert Parks Vista,9393 E Palo Brea Bend,Scottsdale,AZ,85255,www.desertparksvista.com/
246773,The Point at 180,180 Eastern Ave,Malden,MA,2148,https://www.pointat180.com/
53374,Four Lakes,6821 Udall Pl SE,Auburn,WA,98092,http://fourlakes.tarragon.com/
42781,Crescent Ridge,8200 Bridge Blvd SW,Albuquerque,NM,87121,https://www.crescentridgeaptsnm.com/
41558,The Pearl,8510 Millicent Way,Shreveport,LA,71115,https://www.thepearl-la.com/
52756,Ashton Woods Apartments,4645 Drummond Blvd SE,Kentwood,MI,49508,https://www.ashtonwoods-apt.com/
22145,Prelude at the Park,501 E Lake Mead Pkwy,Henderson,NV,89015,https://preludeatthepark.mgproperties.com/
280718,Marq,117 S Avenue 64,Los Angeles,CA,90042,https://www.livethemarqapts.com/
18881,Alta Vista,1245 Morning View Dr,Escondido,CA,92026,http://www.altavistaapthomes.com/
37478,Breckenridge,5160 Preferred Pl,Hilliard,OH,43026,http://www.livebreckenridge.com/
10979,The Hudson,6715 Buenos Aires Dr,North Richland Hills,TX,76180,https://www.thehudsontx.com/
46950,Edge of Uptown,3025 Ottawa Ave S,Minneapolis,MN,55416,https://www.liveattheedgeofuptown.com/
5985,Cliffs at Barton Creek,3050 Tamarron Blvd,Austin,TX,78746,https://www.cliffsatbartoncreek.com/
8766,Vesper,5616 Spring Valley Rd,Dallas,TX,75254,https://www.vesperliving.com/
290096,Janet Court,402 Janet Ct N,Keizer,OR,97303,https://www.janetcourtprinceton.com/
294352,The Goat at Broadmoor,10602 Burns Rd,Pasco,WA,99301,https://www.thegoatatbroadmoor.com/
14338,Granite Bay,14230 N 19th Ave,Phoenix,AZ,85023,http://www.granitebayapts.com/
42556,Landings at Parkview,6226 Barnes Rd S,Jacksonville,FL,32216,https://www.mirageatsouthpoint.com/
20542,Eleven Pines,4777 SW 11th St,Gresham,OR,97080,https://www.elevenpinesapartments.com/
278370,Alder Square,701 S Tyler Ave,Loveland,CO,80537,https://www.aldersquare.com/
242756,The Citizen,1835 Union Ave,Memphis,TN,38104,https://www.thecitizenapts.com/?utm_knock=g
24561,The Fountains at Deerwood,7816 Southside Blvd,Jacksonville,FL,32256,www.thefountainsdeerwood.com
60598,The Dawson,13411 Briar Forest Dr,Houston,TX,77077,https://www.thedawsonapts.com/
234133,Grand View,7215 Wrightsville Ave,Wilmington,NC,28403,http://www.grandviewluxuryapts.com/
17559,The Reserve At Warner Center,22100 Erwin St,Woodland Hills,CA,91367,www.thereserveatwarnercenter.com
20943,Bremerton Park,6313 W 75th St,Prairie Village,KS,66204,https://www.bremertonparkapts.com/
97948,The Nexus at Grays Landing,415 SW 11th St,Des Moines,IA,50309,https://www.nexusgrayslanding.com/
40607,Brookview Court,5 Brookview Ct,Schenectady,NY,12306,https://www.brookviewcourt.com/
237148,Haven at La Mesa,8585 La Mesa Blvd,La Mesa,CA,91942,https://www.thehavenlamesa.com/
3811,Vista Del Sol,7100 Louisiana Blvd NE,Albuquerque,NM,87109,www.vista-del-sol.com
6371,The Place at Barker Cypress -Enclave,1822 Barker Cypress Rd,Houston,TX,77084,https://theplaceatbarkercypress.com/
303963,Allure at Edinburgh,249 Allure Ln,Chesapeake,VA,23322,https://www.allurechesapeake.com/
261963,Geo,17990 Midvale Ave N,Shoreline,WA,98133,https://www.geoapts.com/
253774,27Seventy Lower Heights,2770 Summer St,Houston,TX,77007,https://www.27seventylowerheights.com/
12927,Wyvernwood Garden,2901 E Olympic Blvd,Los Angeles,CA,90023,http://www.wyvernwoodla.com
25558,Lambertson Farms,10260 N Washington St,Thornton,CO,80229,www.mylambertsonfarmsapartments.com
45392,Sunset Summit,2151 Sunset Blvd,Rocklin,CA,95765,http://www.rocklin-apartments.com/
224353,Reserve of Jackson I,2501 River Oaks Blvd,Jackson,MS,39211,https://www.reservejackson.com/
226194,MacArthur's Lake,727 W MacArthur Rd,Wichita,KS,67217,https://www.macarthurslakeapt.com/
72185,Villaggio,1328 Market St,Tacoma,WA,98402,http://www.villaggiotacoma.com/
42504,800J Lofts,800 J St,Sacramento,CA,95814,http://www.800jlofts.com
31743,Boston Woods,800 Gentleman Rd,Balcones Heights,TX,78201,https://www.bostonwoodsapartments.com/
284757,Glen at Taylor Square,6950-A Americana Pkwy,Reynoldsburg,OH,43068,https://www.liveglenattaylorsquare.com/
278770,Atrio,1922 W Ogden Ave,Chicago,IL,60612,https://www.liveatatrio.com/
264123,Hampton Meridian,3000 W Southern Ave,Apache Junction,AZ,85120,https://www.hamptonmeridian.com/
7359,10X Iona Lakes,15000 Iona Lakes Dr,Fort Myers,FL,33908,https://www.10xionalakes.com/?utm_knock=gmb
42525,Park Place Apartments,7514 Hogan Rd,Jacksonville,FL,32216,http://www.parkplacejville.com/
1767,Waverly Place,1900 Waverly Pl Ln,North Charleston,SC,29418,http://www.waverlyplace-apts.com/
3351,Ovation at Tempe,4505 S Hardy Dr,Tempe,AZ,85282,https://www.ovationattempe.com/
266123,Hayden Place II,900 CO-133,Carbondale,CO,81623,https://www.haydenplaceapts.com/
69182,The Lincoln Common,2345 N Lincoln Ave,Chicago,IL,60614,https://www.lincolncommonapartments.com/floorplans
290986,The Orchard,11171 Apple Ct,Sandy,UT,84070,https://www.liveattheorchard.com/
16920,Park West Village,43032 30th St W,Lancaster,CA,93536,http://www.parkwestlancaster.com/
235753,Park South,33 New Scotland Ave,Albany,NY,12208,http://parksouthapartments.com/
269182,The Prescott,8200 S Congress Ave,Austin,TX,78745,https://www.theprescottatx.com/
7727,Palm Haven at Deer Creek,500 Jefferson Dr,Deerfield Beach,FL,33442,https://www.liveatpalmhaven.com/
266115,Hayden Place I,1201 Main St,Carbondale,CO,81623,https://www.haydenplaceapts.com/
64141,Spectrum Paramount,230 Spectrum Ave,Gaithersburg,MD,20879,http://www.spectrum270.com
35590,Stonepost Ranch,12801 W 136th St,Overland Park,KS,66221,https://www.stonepostranchapts.com
76589,Palm Bay Club,13050 Gran Bay Pkwy,Jacksonville,FL,32258,https://www.palmbayclubjax.com
4880,Clairmont Reserve,1575 Clairmont Rd,Decatur,GA,30033,www.clairmontreserve.com
8140,Boulder Creek,6600 SW Wilsonville Rd,Wilsonville,OR,97070,www.livebouldercreekapts.com/
43741,Quatama Village,380 NW Gina Way,Aloha,OR,97006,https://www.quatamaprinceton.com/
36149,Blueberry Hill,15 Still Moon Crescent,Rochester,NY,14624,http://www.blueberryhillapartments.com/
238712,Bel Air West,5220 Hartford St,Abilene,TX,79605,https://www.thebelairwest.com/
263990,The Villas at Kyker Ferry,117 Lee Greenwood Way,Kodak,TN,37764,https://www.udcvillaskykerferry.com/
73159,Sundance at Baxter Meadows,3705 Galloway St,Bozeman,MT,59718,https://baxtermeadowsapts.com/
22339,Cordoba,27600 Cordoba Dr,Farmington Hills,MI,48334,https://www.cordobaaptlife.com/
279767,Gateway Luxury,990 Powerline Rd,Pompano Beach,FL,33069,https://www.gatewayluxuryapartments.com/
37509,Harpeth River Oaks,1000 Champions Cir,Franklin,TN,37064,https://www.harpethriveroaks.com/?utm_source=apartmentseo&utm_medium=gmb&utm_campaign=organicmaplisting
15596,Mountain Vista,15450 Nisqualli Rd,Victorville,CA,92395,https://www.esring.com/apartments/ca/victorville/mountain-vista-victorville/
