finding_id,finding_title,disposition,coverage_mode,property_role,adapter,canonical_id,name,address,city,state,zip,website,acceptance_contract,evidence_file,evidence_line,test_selectors
35,"FortressTech is stable, but a trusted 282-sq-ft plan is falsely clamped",confirmed_remediated,complete_10_property_cohort,regression_control,fortresstech,234936,Amber Ridge Apartments,2312 55th St S,Fargo,ND,58104,https://www.prg.propertyresourcesgroup.com/amber-ridge-apartments,Trusted structured 282-sq-ft studio area survives without weakening general clamps.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2063,ma_poc/tests/pms/adapters/test_fortresstech.py
35,"FortressTech is stable, but a trusted 282-sq-ft plan is falsely clamped",confirmed_remediated,complete_10_property_cohort,regression_control,fortresstech,269985,Resia Tributary,1851 Market St,Douglasville,GA,30135,https://www.resiatributary.com/,Trusted structured 282-sq-ft studio area survives without weakening general clamps.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2063,ma_poc/tests/pms/adapters/test_fortresstech.py
35,"FortressTech is stable, but a trusted 282-sq-ft plan is falsely clamped",confirmed_remediated,complete_10_property_cohort,regression_control,fortresstech,291150,Carlson Place,7954 Jacks Way,Horace,ND,58047,https://www.prg.propertyresourcesgroup.com/carlson-place-apartments,Trusted structured 282-sq-ft studio area survives without weakening general clamps.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2063,ma_poc/tests/pms/adapters/test_fortresstech.py
36,ResidentServices365 drops visible unit fields and multiplies one plan catalogue,confirmed_remediated,complete_10_property_cohort,affected,residentservices365,1777,Rustic Woods,7901 S Yale Ave,Tulsa,OK,74136,https://www.rusticwoodsapts.com/,Exact plan/floor/term and coherent Best Value tuple survive; visible Now overrides stale epochs.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2161,ma_poc/tests/pms/adapters/test_residentservices365.py
36,ResidentServices365 drops visible unit fields and multiplies one plan catalogue,confirmed_remediated,complete_10_property_cohort,affected,residentservices365,16196,Village Square Apartments,12011 Veirs Mill Rd,Wheaton,MD,20906,http://www.villagesquarewheaton.com/Home/Index/36189,Exact plan/floor/term and coherent Best Value tuple survive; visible Now overrides stale epochs.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2161,ma_poc/tests/pms/adapters/test_residentservices365.py
36,ResidentServices365 drops visible unit fields and multiplies one plan catalogue,confirmed_remediated,complete_10_property_cohort,affected,residentservices365,16377,Westshore,4601 W Gray St,Tampa,FL,33609,www.westshoretampabay.com/,Exact plan/floor/term and coherent Best Value tuple survive; visible Now overrides stale epochs.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2161,ma_poc/tests/pms/adapters/test_residentservices365.py
36,ResidentServices365 drops visible unit fields and multiplies one plan catalogue,confirmed_remediated,complete_10_property_cohort,affected,residentservices365,34909,Polo Downs,1135 London Cir Ln,Fenton,MO,63026,http://www.polodowns.com/,Exact plan/floor/term and coherent Best Value tuple survive; visible Now overrides stale epochs.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2161,ma_poc/tests/pms/adapters/test_residentservices365.py
36,ResidentServices365 drops visible unit fields and multiplies one plan catalogue,confirmed_remediated,complete_10_property_cohort,affected,residentservices365,39573,Prime at Gardenside,2044 Georgian Way,Lexington,KY,40504,https://www.liveprimegardenside.com/,Exact plan/floor/term and coherent Best Value tuple survive; visible Now overrides stale epochs.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2161,ma_poc/tests/pms/adapters/test_residentservices365.py
36,ResidentServices365 drops visible unit fields and multiplies one plan catalogue,confirmed_remediated,complete_10_property_cohort,affected,residentservices365,52348,The Vue,110 Somerset St,New Brunswick,NJ,8901,http://thevuenj.com/,Exact plan/floor/term and coherent Best Value tuple survive; visible Now overrides stale epochs.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2161,ma_poc/tests/pms/adapters/test_residentservices365.py
36,ResidentServices365 drops visible unit fields and multiplies one plan catalogue,confirmed_remediated,complete_10_property_cohort,affected,residentservices365,60939,Greenarch,10 N Greenwood Ave,Tulsa,OK,74120,http://www.greenarchtulsa.com/,Exact plan/floor/term and coherent Best Value tuple survive; visible Now overrides stale epochs.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2161,ma_poc/tests/pms/adapters/test_residentservices365.py
36,ResidentServices365 drops visible unit fields and multiplies one plan catalogue,confirmed_remediated,complete_10_property_cohort,affected,residentservices365,63462,Telfair Lofts,7500 Branford Pl,Sugar Land,TX,77479,https://apartmentssugarlandtexas.com/,Exact plan/floor/term and coherent Best Value tuple survive; visible Now overrides stale epochs.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2161,ma_poc/tests/pms/adapters/test_residentservices365.py
36,ResidentServices365 drops visible unit fields and multiplies one plan catalogue,confirmed_remediated,complete_10_property_cohort,affected,residentservices365,217605,Bennett Pointe,930 S Blvd,Edmond,OK,73034,https://www.livebennettpointe.com/,Exact plan/floor/term and coherent Best Value tuple survive; visible Now overrides stale epochs.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2161,ma_poc/tests/pms/adapters/test_residentservices365.py
36,ResidentServices365 drops visible unit fields and multiplies one plan catalogue,confirmed_remediated,complete_10_property_cohort,affected,residentservices365,246152,Oxford at Lake View,3300 S Garrison Rd,Corinth,TX,76210,http://www.oxfordlakeview.com/,Exact plan/floor/term and coherent Best Value tuple survive; visible Now overrides stale epochs.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2161,ma_poc/tests/pms/adapters/test_residentservices365.py
37,"RentalAddress plans are exact, but inquiry-only cards receive a fake date",confirmed_remediated,explicit_audit_scope,affected,rentaladdress,218586,Cedar Ridge,4945 Mack Rd,Sacramento,CA,95823,https://cedarridgeapts.rentaladdress.com/,Inquiry-only plan cards retain exact values but no fabricated availability date.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2286,ma_poc/tests/pms/adapters/test_rentaladdress.py
38,AspenSquare's Knock fallback loses public identity and reverses availability,confirmed_remediated,complete_8_property_cohort,affected,aspensquare,4079,The View at Waters Edge,6175 Reflections Blvd,Lantana,FL,33462,https://www.aspensquare.com/apartments/florida/lantana/the-view-at-waters-edge?utm_source=google&utm_medium=referral,Stable UUID plus public label/building/human plan survive and future offerings stay available.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2366,ma_poc/tests/pms/adapters/test_aspensquare.py
38,AspenSquare's Knock fallback loses public identity and reverses availability,confirmed_remediated,complete_8_property_cohort,affected,aspensquare,6526,Southwood Acres,342 Southwick Rd,Westfield,MA,1085,https://www.aspensquare.com/apartments/massachusetts/westfield/southwood-acres,Stable UUID plus public label/building/human plan survive and future offerings stay available.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2366,ma_poc/tests/pms/adapters/test_aspensquare.py
38,AspenSquare's Knock fallback loses public identity and reverses availability,confirmed_remediated,complete_8_property_cohort,affected,aspensquare,14907,Boca Winds,530 NE 47th St,Boca Raton,FL,33431,https://www.aspensquare.com/apartments/florida/boca-raton/boca-winds?utm_source=google&utm_medium=referral,Stable UUID plus public label/building/human plan survive and future offerings stay available.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2366,ma_poc/tests/pms/adapters/test_aspensquare.py
38,AspenSquare's Knock fallback loses public identity and reverses availability,confirmed_remediated,complete_8_property_cohort,affected,aspensquare,14934,Country Manor,59 S Westfield St,Feeding Hills,MA,1030,https://www.aspensquare.com/apartments/massachusetts/feeding-hills/country-manor,Stable UUID plus public label/building/human plan survive and future offerings stay available.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2366,ma_poc/tests/pms/adapters/test_aspensquare.py
38,AspenSquare's Knock fallback loses public identity and reverses availability,confirmed_remediated,complete_8_property_cohort,affected,aspensquare,16186,Edgewood Court,649 Prospect St,Chicopee,MA,1020,https://www.aspensquare.com/apartments/massachusetts/chicopee/edgewood-court,Stable UUID plus public label/building/human plan survive and future offerings stay available.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2366,ma_poc/tests/pms/adapters/test_aspensquare.py
38,AspenSquare's Knock fallback loses public identity and reverses availability,confirmed_remediated,complete_8_property_cohort,affected,aspensquare,24049,River Bluff of Lexington,300 Palmetto Park Blvd,Lexington,SC,29072,https://www.aspensquare.com/apartments/south-carolina/lexington/river-bluff-of-lexington?utm_source=google&utm_medium=referral,Stable UUID plus public label/building/human plan survive and future offerings stay available.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2366,ma_poc/tests/pms/adapters/test_aspensquare.py
38,AspenSquare's Knock fallback loses public identity and reverses availability,confirmed_remediated,complete_8_property_cohort,affected,aspensquare,47710,Adley at 72nd,1214 Applewood Dr,Papillion,NE,68046,https://www.aspensquare.com/apartments/nebraska/papillion/adley-72nd,Stable UUID plus public label/building/human plan survive and future offerings stay available.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2366,ma_poc/tests/pms/adapters/test_aspensquare.py
38,AspenSquare's Knock fallback loses public identity and reverses availability,confirmed_remediated,complete_8_property_cohort,affected,aspensquare,48514,The Avenue,300 Chapel Ridge Dr,Cabot,AR,72023,https://www.aspensquare.com/apartments/arkansas/cabot/the-avenue,Stable UUID plus public label/building/human plan survive and future offerings stay available.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2366,ma_poc/tests/pms/adapters/test_aspensquare.py
39,EdificeCMS keeps exact values but reverses future status and mixes sibling plans,confirmed_remediated,complete_5_property_cohort,affected,edificecms,12377,Metropolitan at Cityplace,2802 N Carroll Ave,Dallas,TX,75204,https://www.metropolitancityplace.com/,Future on-notice rows remain available and only property-bound plan catalogues merge.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2521,ma_poc/tests/pms/adapters/test_edificecms.py
39,EdificeCMS keeps exact values but reverses future status and mixes sibling plans,confirmed_remediated,complete_5_property_cohort,affected,edificecms,19357,Newport Village Apartments,1827 W Gowan Rd,North Las Vegas,NV,89032,https://newportvillageaptslv.com/?utm_knock=g,Future on-notice rows remain available and only property-bound plan catalogues merge.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2521,ma_poc/tests/pms/adapters/test_edificecms.py
39,EdificeCMS keeps exact values but reverses future status and mixes sibling plans,confirmed_remediated,complete_5_property_cohort,affected,edificecms,20977,Cobblestone,15449 N 25th Ave,Phoenix,AZ,85023,https://www.cobblestonephx.com/,Future on-notice rows remain available and only property-bound plan catalogues merge.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2521,ma_poc/tests/pms/adapters/test_edificecms.py
39,EdificeCMS keeps exact values but reverses future status and mixes sibling plans,confirmed_remediated,complete_5_property_cohort,affected,edificecms,37388,Villas At Wylie,600 Woodbridge Pkwy,Wylie,TX,75098,http://www.villasatwylie.com/,Future on-notice rows remain available and only property-bound plan catalogues merge.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2521,ma_poc/tests/pms/adapters/test_edificecms.py
39,EdificeCMS keeps exact values but reverses future status and mixes sibling plans,confirmed_remediated,complete_5_property_cohort,affected,edificecms,222652,Turtle Dove I,3516 Matilda St,Dallas,TX,75206,https://liveatturtledove.com/,Future on-notice rows remain available and only property-bound plan catalogues merge.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2521,ma_poc/tests/pms/adapters/test_edificecms.py
40,"MarketApts units are exact, but the shared plan merge turns deposits into rent",confirmed_remediated,complete_29_property_cohort,affected,marketapts,13756,Ellis Midtown,3117 N 7th Ave,Phoenix,AZ,85013,www.ellismidtown.com,Authoritative MarketApts plan channel suppresses degraded generic rows; deposits never become rent.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2662,ma_poc/tests/pms/adapters/test_marketapts.py
40,"MarketApts units are exact, but the shared plan merge turns deposits into rent",confirmed_remediated,complete_29_property_cohort,affected,marketapts,73916,Riverbank Apartments,4433 Continental Way,Stockton,CA,95207,https://www.riverbankapartments.com/,Authoritative MarketApts plan channel suppresses degraded generic rows; deposits never become rent.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2662,ma_poc/tests/pms/adapters/test_marketapts.py
40,"MarketApts units are exact, but the shared plan merge turns deposits into rent",confirmed_remediated,complete_29_property_cohort,regression_control,marketapts,3379,Atwater Cove,425 Merrimac Way,Costa Mesa,CA,92626,https://www.atwatercove.com/,Authoritative MarketApts plan channel suppresses degraded generic rows; deposits never become rent.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,2662,ma_poc/tests/pms/adapters/test_marketapts.py
